Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-mams,branch-6r1e,randomiser-y4s2,branch-lrzc,branch-3gc6,branch-qx2b,branch-zqfd,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: randomise_trials,Spreadsheet: _,Spreadsheet: ,Spreadsheet: Condition,Spreadsheet: Trial,Spreadsheet: C-T,Spreadsheet: Image,Spreadsheet: Item,Spreadsheet: Ask,Spreadsheet: .png,Spreadsheet: Question,Spreadsheet: Correct,Spreadsheet: Wrong,Spreadsheet: Number,Spreadsheet: Blot,Spreadsheet: LeftOption,Spreadsheet: RightOption,Spreadsheet: ANSWER,Spreadsheet: Option B,Spreadsheet: Left Option,Spreadsheet: Option A,Spreadsheet: Right Option,Spreadsheet: Right,Spreadsheet: Incorrect,Manipulation: Spreadsheet,Store: correct,Store: total
13,1712312647924,05/04/2024 10:24:07,1712316247924,1,05/04/2024 12:24:07,139619,19,task-88ng,,36767013,BLIND,10840501,,complete,,660fce9370d636b206cbe981,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1280x720,1280x593,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,fail,,,,Melk-Hoat-Dain Testing,Melk-Hoat-Dain Testing,7,Testing01,Testing,hvzr65,1,response,09_WEDDING_MELK.png,4687.999999856947,4683.0999999999985,4687.999999856947,4687.999999856947,4683.0999999999985,4687.999999856947,0,4687.999999856947,0,0,,Click Response,LeftOption,4,object-85,Testing01,2,_,,HDM,27,HDM_27,09_WEDDING,,ASK,.png,09_WEDDING_ASK.png,09_WEDDING_DAIN.png,DAIN,,,,,,MELK,09_WEDDING_MELK.png,DAIN,09_WEDDING_DAIN.png,MELK,09_WEDDING_MELK.png,,5,7
14,1712312656847,05/04/2024 10:24:16,1712316256847,1,05/04/2024 12:24:16,139619,19,task-88ng,,36767013,BLIND,10840501,,complete,,660fce9370d636b206cbe981,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1280x720,1280x593,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,fail,,,,Melk-Hoat-Dain Testing,Melk-Hoat-Dain Testing,8,Testing01,Testing,hvzr65,1,response,05_QUIRRELL_MELK.png,8927.700000047684,8916.699999999997,8927.700000047684,8927.700000047684,8916.699999999997,8927.700000047684,0,8927.700000047684,0,0,,Click Response,RightOption,3,object-86,Testing01,2,_,,HDM,26,HDM_26,05_QUIRRELL,,ASK,.png,05_QUIRRELL_ASK.png,05_QUIRRELL_HOAT.png,HOAT,,,,,,HOAT,05_QUIRRELL_HOAT.png,MELK,05_QUIRRELL_MELK.png,MELK,05_QUIRRELL_MELK.png,,5,8
15,1712312663642,05/04/2024 10:24:23,1712316263642,1,05/04/2024 12:24:23,139619,19,task-88ng,,36767013,BLIND,10840501,,complete,,660fce9370d636b206cbe981,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1280x720,1280x593,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,fail,,,,Melk-Hoat-Dain Testing,Melk-Hoat-Dain Testing,9,Testing01,Testing,hvzr65,1,response,10_TROLL_MELK.png,6805.3999999046355,6800.400000000009,6805.3999999046355,6805.3999999046355,6800.400000000009,6805.3999999046355,1,6805.3999999046355,0,0,,Click Response,RightOption,3,object-86,Testing01,2,_,,HDM,28,HDM_28,10_TROLL,,ASK,.png,10_TROLL_ASK.png,10_TROLL_MELK.png,MELK,,,,,,HOAT,10_TROLL_HOAT.png,MELK,10_TROLL_MELK.png,HOAT,10_TROLL_HOAT.png,,6,9
16,1712312668974,05/04/2024 10:24:28,1712316268974,1,05/04/2024 12:24:28,139619,19,task-88ng,,36767013,BLIND,10840501,,complete,,660fce9370d636b206cbe981,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1280x720,1280x593,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,fail,,,,Melk-Hoat-Dain Testing,Melk-Hoat-Dain Testing,10,Testing01,Testing,hvzr65,1,response,16_PARSELTONGUE_DAIN.png,5337.299999856943,5333,5337.299999856943,5337.299999856943,5333,5337.299999856943,0,5337.299999856943,0,0,,Click Response,RightOption,3,object-86,Testing01,2,_,,HDM,30,HDM_30,16_PARSELTONGUE,,ASK,.png,16_PARSELTONGUE_ASK.png,16_PARSELTONGUE_MELK.png,MELK,,,,,,MELK,16_PARSELTONGUE_MELK.png,DAIN,16_PARSELTONGUE_DAIN.png,DAIN,16_PARSELTONGUE_DAIN.png,,6,10
17,1712312671988,05/04/2024 10:24:31,1712316271988,1,05/04/2024 12:24:31,139619,19,task-88ng,,36767013,BLIND,10840501,,complete,,660fce9370d636b206cbe981,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1280x720,1280x593,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,fail,,,,Melk-Hoat-Dain Testing,Melk-Hoat-Dain Testing,11,Testing01,Testing,hvzr65,1,response,02_SNITCH_HOAT.png,3017.799999856943,3016.699999999997,3017.799999856943,3017.799999856943,3016.699999999997,3017.799999856943,1,3017.799999856943,0,0,,Click Response,RightOption,3,object-86,Testing01,2,_,,HDM,25,HDM_25,02_SNITCH,,ASK,.png,02_SNITCH_ASK.png,02_SNITCH_HOAT.png,HOAT,,,,,,DAIN,02_SNITCH_DAIN.png,HOAT,02_SNITCH_HOAT.png,DAIN,02_SNITCH_DAIN.png,,7,11
18,1712312676207,05/04/2024 10:24:36,1712316276207,1,05/04/2024 12:24:36,139619,19,task-88ng,,36767013,BLIND,10840501,,complete,,660fce9370d636b206cbe981,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1280x720,1280x593,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,fail,,,,Melk-Hoat-Dain Testing,Melk-Hoat-Dain Testing,12,Testing01,Testing,hvzr65,1,response,15_BATBOGEYHEX_DAIN.png,4221.199999999997,4216.599999999991,4221.199999999997,4221.199999999997,4216.599999999991,4221.199999999997,1,4221.199999999997,0,0,,Click Response,LeftOption,4,object-85,Testing01,2,_,,HDM,29,HDM_29,15_BATBOGEYHEX,,ASK,.png,15_BATBOGEYHEX_ASK.png,15_BATBOGEYHEX_DAIN.png,DAIN,,,,,,DAIN,15_BATBOGEYHEX_DAIN.png,HOAT,15_BATBOGEYHEX_HOAT.png,HOAT,15_BATBOGEYHEX_HOAT.png,,8,12
19,1712312678368,05/04/2024 10:24:38,1712316278368,1,05/04/2024 12:24:38,139619,19,task-88ng,,36767013,BLIND,10840501,,complete,,660fce9370d636b206cbe981,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1280x720,1280x593,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,fail,,,,Melk-Hoat-Dain Testing,Melk-Hoat-Dain Testing,13,Testing01,Testing,hvzr65,1,response,07_RIDDLE_HOAT.png,2164.6999999046384,2150.100000000006,2164.6999999046384,2164.6999999046384,2150.100000000006,2164.6999999046384,0,2164.6999999046384,0,0,,Click Response,LeftOption,4,object-85,Testing01,3,_,,HDM,33,HDM_33,07_RIDDLE,,ASK,.png,07_RIDDLE_ASK.png,07_RIDDLE_MELK.png,MELK,,,,,,HOAT,07_RIDDLE_HOAT.png,MELK,07_RIDDLE_MELK.png,HOAT,07_RIDDLE_HOAT.png,,8,13
20,1712312685322,05/04/2024 10:24:45,1712316285322,1,05/04/2024 12:24:45,139619,19,task-88ng,,36767013,BLIND,10840501,,complete,,660fce9370d636b206cbe981,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1280x720,1280x593,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,fail,,,,Melk-Hoat-Dain Testing,Melk-Hoat-Dain Testing,14,Testing01,Testing,hvzr65,1,response,03_NAGINI_DAIN.png,6968.5,6966.800000000003,6968.5,6968.5,6966.800000000003,6968.5,1,6968.5,0,0,,Click Response,RightOption,3,object-86,Testing01,3,_,,HDM,31,HDM_31,03_NAGINI,,ASK,.png,03_NAGINI_ASK.png,03_NAGINI_DAIN.png,DAIN,,,,,,MELK,03_NAGINI_MELK.png,DAIN,03_NAGINI_DAIN.png,MELK,03_NAGINI_MELK.png,,9,14
21,1712312690286,05/04/2024 10:24:50,1712316290286,1,05/04/2024 12:24:50,139619,19,task-88ng,,36767013,BLIND,10840501,,complete,,660fce9370d636b206cbe981,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1280x720,1280x593,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,fail,,,,Melk-Hoat-Dain Testing,Melk-Hoat-Dain Testing,15,Testing01,Testing,hvzr65,1,response,06_OPENSECRET_DAIN.png,4965.599999856946,4949.899999999994,4965.599999856946,4965.599999856946,4949.899999999994,4965.599999856946,1,4965.599999856946,0,0,,Click Response,LeftOption,4,object-85,Testing01,3,_,,HDM,32,HDM_32,06_OPENSECRET,,ASK,.png,06_OPENSECRET_ASK.png,06_OPENSECRET_DAIN.png,DAIN,,,,,,DAIN,06_OPENSECRET_DAIN.png,HOAT,06_OPENSECRET_HOAT.png,HOAT,06_OPENSECRET_HOAT.png,,10,15
22,1712312697116,05/04/2024 10:24:57,1712316297116,1,05/04/2024 12:24:57,139619,19,task-88ng,,36767013,BLIND,10840501,,complete,,660fce9370d636b206cbe981,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1280x720,1280x593,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,fail,,,,Melk-Hoat-Dain Testing,Melk-Hoat-Dain Testing,16,Testing01,Testing,hvzr65,1,response,13_GRYFFINDOR_DAIN.png,6846.3999999046355,6833.300000000003,6846.3999999046355,6846.3999999046355,6833.300000000003,6846.3999999046355,0,6846.3999999046355,0,0,,Click Response,RightOption,3,object-86,Testing01,3,_,,HDM,35,HDM_35,13_GRYFFINDOR,,ASK,.png,13_GRYFFINDOR_ASK.png,13_GRYFFINDOR_MELK.png,MELK,,,,,,MELK,13_GRYFFINDOR_MELK.png,DAIN,13_GRYFFINDOR_DAIN.png,DAIN,13_GRYFFINDOR_DAIN.png,,10,16
23,1712312702796,05/04/2024 10:25:02,1712316302796,1,05/04/2024 12:25:02,139619,19,task-88ng,,36767013,BLIND,10840501,,complete,,660fce9370d636b206cbe981,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1280x720,1280x593,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,fail,,,,Melk-Hoat-Dain Testing,Melk-Hoat-Dain Testing,17,Testing01,Testing,hvzr65,1,response,17_PETRIFIED_HOAT.png,5692.899999856949,5683.5,5692.899999856949,5692.899999856949,5683.5,5692.899999856949,1,5692.899999856949,0,0,,Click Response,LeftOption,4,object-85,Testing01,3,_,,HDM,36,HDM_36,17_PETRIFIED,,ASK,.png,17_PETRIFIED_ASK.png,17_PETRIFIED_HOAT.png,HOAT,,,,,,HOAT,17_PETRIFIED_HOAT.png,MELK,17_PETRIFIED_MELK.png,MELK,17_PETRIFIED_MELK.png,,11,17
24,1712312706285,05/04/2024 10:25:06,1712316306285,1,05/04/2024 12:25:06,139619,19,task-88ng,,36767013,BLIND,10840501,,complete,,660fce9370d636b206cbe981,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1280x720,1280x593,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,fail,,,,Melk-Hoat-Dain Testing,Melk-Hoat-Dain Testing,18,Testing01,Testing,hvzr65,1,response,11_WAND_HOAT.png,3498.0999999046326,3483.5,3498.0999999046326,3498.0999999046326,3483.5,3498.0999999046326,1,3498.0999999046326,0,0,,Click Response,RightOption,3,object-86,Testing01,3,_,,HDM,34,HDM_34,11_WAND,,ASK,.png,11_WAND_ASK.png,11_WAND_HOAT.png,HOAT,,,,,,DAIN,11_WAND_DAIN.png,HOAT,11_WAND_HOAT.png,DAIN,11_WAND_DAIN.png,,12,18
25,1712312713509,05/04/2024 10:25:13,1712316313509,1,05/04/2024 12:25:13,139619,19,task-88ng,,36767013,BLIND,10840501,,complete,,660fce9370d636b206cbe981,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1280x720,1280x593,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,fail,,,,Melk-Hoat-Dain Testing,Melk-Hoat-Dain Testing,1,Score,Screen 1,4n5b6s,1,continue,,7239.099999904633,7233.5,7239.099999904633,7239.099999904633,7233.5,7239.099999904633,1,7239.099999904633,0,0,,Click To Continue,Continue Button,2,object-111,Score,,,,,,,,,,,,,,,,,,,,,,,,,,12,18
26,1712312713511,05/04/2024 10:25:13,1712316313511,1,05/04/2024 12:25:13,139619,19,task-88ng,,36767013,BLIND,10840501,,complete,,660fce9370d636b206cbe981,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1280x720,1280x593,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,fail,,,,Melk-Hoat-Dain Testing,Melk-Hoat-Dain Testing,,,,,,5,END,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1712312675817,05/04/2024 10:24:35,1712316275817,1,05/04/2024 12:24:35,139619,19,task-88ng,,36767055,BLIND,10840538,,complete,,660fcfa3894c1ef463af2a5e,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1280x800,1280x631,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,Pass,,,,Melk-Hoat-Dain Testing,Melk-Hoat-Dain Testing,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1712312680594,05/04/2024 10:24:40,1712316280594,1,05/04/2024 12:24:40,139619,19,task-88ng,,36767055,BLIND,10840538,,complete,,660fcfa3894c1ef463af2a5e,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1280x800,1280x631,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,Pass,,,,Melk-Hoat-Dain Testing,Melk-Hoat-Dain Testing,1,AttentionChecks,Attention Check 3,h2412x,1,continue,,4785.49,4768.59,4785.49,4785.49,4768.59,4785.49,0,4785.49,0,0,,Click To Continue,Continue Button,2,object-98,AttentionChecks,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1712312680595,05/04/2024 10:24:40,1712316280595,1,05/04/2024 12:24:40,139619,19,task-88ng,,36767055,BLIND,10840538,,complete,,660fcfa3894c1ef463af2a5e,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1280x800,1280x631,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,Pass,,,,Melk-Hoat-Dain Testing,Melk-Hoat-Dain Testing,1,AttentionChecks,Attention Check 3,h2412x,1,response,Hungarian Horntail,4035.29,4768.59,4785.49,4035.29,4768.59,4785.49,1,4035.29,750.1999999999998,0,,Dropdown,Dropdown,3,object-100,AttentionChecks,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1712312686739,05/04/2024 10:24:46,1712316286739,1,05/04/2024 12:24:46,139619,19,task-88ng,,36767055,BLIND,10840538,,complete,,660fcfa3894c1ef463af2a5e,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1280x800,1280x631,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,Pass,,,,Melk-Hoat-Dain Testing,Melk-Hoat-Dain Testing,1,AttentionChecks,Attention Check 4,q3vhpo,2,continue,,6163.9000000000015,6147.200000000001,6163.9000000000015,6163.9000000000015,6147.200000000001,6163.9000000000015,0,6163.9000000000015,0,0,,Click To Continue,Continue Button,2,object-104,AttentionChecks,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1712312686742,05/04/2024 10:24:46,1712316286742,1,05/04/2024 12:24:46,139619,19,task-88ng,,36767055,BLIND,10840538,,complete,,660fcfa3894c1ef463af2a5e,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1280x800,1280x631,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,Pass,,,,Melk-Hoat-Dain Testing,Melk-Hoat-Dain Testing,1,AttentionChecks,Attention Check 4,q3vhpo,2,response,Serpent,4514.5,6147.200000000001,6163.9000000000015,4514.5,6147.200000000001,6163.9000000000015,1,4514.5,1649.4000000000015,0,,Dropdown,Attention Check 2,3,object-105,AttentionChecks,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1712312693976,05/04/2024 10:24:53,1712316293976,1,05/04/2024 12:24:53,139619,19,task-88ng,,36767055,BLIND,10840538,,complete,,660fcfa3894c1ef463af2a5e,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1280x800,1280x631,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,Pass,,,,Melk-Hoat-Dain Testing,Melk-Hoat-Dain Testing,1,AttentionChecks,Instructions,g2b1f4,3,continue,,7254.099999952316,7246.700000000001,7254.099999952316,7254.099999952316,7246.700000000001,7254.099999952316,1,7254.099999952316,0,0,,Click To Continue,Continue Button,2,object-79,AttentionChecks,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1712312706635,05/04/2024 10:25:06,1712316306635,1,05/04/2024 12:25:06,139619,19,task-88ng,,36767055,BLIND,10840538,,complete,,660fcfa3894c1ef463af2a5e,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1280x800,1280x631,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,Pass,,,,Melk-Hoat-Dain Testing,Melk-Hoat-Dain Testing,1,Testing01,Testing,hvzr65,1,response,14_TOPMARK_HOAT.png,10364.400000095367,10362.099999999999,10364.400000095367,10364.400000095367,10362.099999999999,10364.400000095367,1,10364.400000095367,0,0,,Click Response,LeftOption,4,object-85,Testing01,1,_,,HDM,23,HDM_23,14_TOPMARK,,ASK,.png,14_TOPMARK_ASK.png,14_TOPMARK_HOAT.png,HOAT,,,,,,HOAT,14_TOPMARK_HOAT.png,MELK,14_TOPMARK_MELK.png,MELK,14_TOPMARK_MELK.png,,1,1
8,1712312712133,05/04/2024 10:25:12,1712316312133,1,05/04/2024 12:25:12,139619,19,task-88ng,,36767055,BLIND,10840538,,complete,,660fcfa3894c1ef463af2a5e,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1280x800,1280x631,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,Pass,,,,Melk-Hoat-Dain Testing,Melk-Hoat-Dain Testing,2,Testing01,Testing,hvzr65,1,response,08_SLUGHORN_HOAT.png,5502.9000000000015,5497.5999999999985,5502.9000000000015,5502.9000000000015,5497.5999999999985,5502.9000000000015,1,5502.9000000000015,0,0,,Click Response,RightOption,3,object-86,Testing01,1,_,,HDM,21,HDM_21,08_SLUGHORN,,ASK,.png,08_SLUGHORN_ASK.png,08_SLUGHORN_HOAT.png,HOAT,,,,,,DAIN,08_SLUGHORN_DAIN.png,HOAT,08_SLUGHORN_HOAT.png,DAIN,08_SLUGHORN_DAIN.png,,2,2
9,1712312715957,05/04/2024 10:25:15,1712316315957,1,05/04/2024 12:25:15,139619,19,task-88ng,,36767055,BLIND,10840538,,complete,,660fcfa3894c1ef463af2a5e,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1280x800,1280x631,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,Pass,,,,Melk-Hoat-Dain Testing,Melk-Hoat-Dain Testing,3,Testing01,Testing,hvzr65,1,response,18_CEILING_DAIN.png,3829.7000000953703,3815,3829.7000000953703,3829.7000000953703,3815,3829.7000000953703,1,3829.7000000953703,0,0,,Click Response,LeftOption,4,object-85,Testing01,1,_,,HDM,24,HDM_24,18_CEILING,,ASK,.png,18_CEILING_ASK.png,18_CEILING_DAIN.png,DAIN,,,,,,DAIN,18_CEILING_DAIN.png,HOAT,18_CEILING_HOAT.png,HOAT,18_CEILING_HOAT.png,,3,3
10,1712312720919,05/04/2024 10:25:20,1712316320919,1,05/04/2024 12:25:20,139619,19,task-88ng,,36767055,BLIND,10840538,,complete,,660fcfa3894c1ef463af2a5e,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1280x800,1280x631,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,Pass,,,,Melk-Hoat-Dain Testing,Melk-Hoat-Dain Testing,4,Testing01,Testing,hvzr65,1,response,01_LOCKET_MELK.png,4975.099999952319,4964.600000000006,4975.099999952319,4975.099999952319,4964.600000000006,4975.099999952319,1,4975.099999952319,0,0,,Click Response,RightOption,3,object-86,Testing01,1,_,,HDM,19,HDM_19,01_LOCKET,,ASK,.png,01_LOCKET_ASK.png,01_LOCKET_MELK.png,MELK,,,,,,HOAT,01_LOCKET_HOAT.png,MELK,01_LOCKET_MELK.png,HOAT,01_LOCKET_HOAT.png,,4,4
11,1712312725387,05/04/2024 10:25:25,1712316325387,1,05/04/2024 12:25:25,139619,19,task-88ng,,36767055,BLIND,10840538,,complete,,660fcfa3894c1ef463af2a5e,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1280x800,1280x631,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,Pass,,,,Melk-Hoat-Dain Testing,Melk-Hoat-Dain Testing,5,Testing01,Testing,hvzr65,1,response,12_TOAD_DAIN.png,4478.699999999997,4464.899999999994,4478.699999999997,4478.699999999997,4464.899999999994,4478.699999999997,1,4478.699999999997,0,0,,Click Response,RightOption,3,object-86,Testing01,1,_,,HDM,22,HDM_22,12_TOAD,,ASK,.png,12_TOAD_ASK.png,12_TOAD_DAIN.png,DAIN,,,,,,MELK,12_TOAD_MELK.png,DAIN,12_TOAD_DAIN.png,MELK,12_TOAD_MELK.png,,5,5
12,1712312729466,05/04/2024 10:25:29,1712316329466,1,05/04/2024 12:25:29,139619,19,task-88ng,,36767055,BLIND,10840538,,complete,,660fcfa3894c1ef463af2a5e,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1280x800,1280x631,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,Pass,,,,Melk-Hoat-Dain Testing,Melk-Hoat-Dain Testing,6,Testing01,Testing,hvzr65,1,response,04_HUFFLEPUFF_MELK.png,4092.5000000476866,4081.4000000000015,4092.5000000476866,4092.5000000476866,4081.4000000000015,4092.5000000476866,1,4092.5000000476866,0,0,,Click Response,LeftOption,4,object-85,Testing01,1,_,,HDM,20,HDM_20,04_HUFFLEPUFF,,ASK,.png,04_HUFFLEPUFF_ASK.png,04_HUFFLEPUFF_MELK.png,MELK,,,,,,MELK,04_HUFFLEPUFF_MELK.png,DAIN,04_HUFFLEPUFF_DAIN.png,DAIN,04_HUFFLEPUFF_DAIN.png,,6,6
13,1712312733093,05/04/2024 10:25:33,1712316333093,1,05/04/2024 12:25:33,139619,19,task-88ng,,36767055,BLIND,10840538,,complete,,660fcfa3894c1ef463af2a5e,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1280x800,1280x631,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,Pass,,,,Melk-Hoat-Dain Testing,Melk-Hoat-Dain Testing,7,Testing01,Testing,hvzr65,1,response,09_WEDDING_DAIN.png,3637.9000000000015,3631.7000000000044,3637.9000000000015,3637.9000000000015,3631.7000000000044,3637.9000000000015,1,3637.9000000000015,0,0,,Click Response,RightOption,3,object-86,Testing01,2,_,,HDM,27,HDM_27,09_WEDDING,,ASK,.png,09_WEDDING_ASK.png,09_WEDDING_DAIN.png,DAIN,,,,,,MELK,09_WEDDING_MELK.png,DAIN,09_WEDDING_DAIN.png,MELK,09_WEDDING_MELK.png,,7,7
14,1712312737929,05/04/2024 10:25:37,1712316337929,1,05/04/2024 12:25:37,139619,19,task-88ng,,36767055,BLIND,10840538,,complete,,660fcfa3894c1ef463af2a5e,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1280x800,1280x631,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,Pass,,,,Melk-Hoat-Dain Testing,Melk-Hoat-Dain Testing,8,Testing01,Testing,hvzr65,1,response,02_SNITCH_HOAT.png,4842.400000047681,4831.399999999994,4842.400000047681,4842.400000047681,4831.399999999994,4842.400000047681,1,4842.400000047681,0,0,,Click Response,RightOption,3,object-86,Testing01,2,_,,HDM,25,HDM_25,02_SNITCH,,ASK,.png,02_SNITCH_ASK.png,02_SNITCH_HOAT.png,HOAT,,,,,,DAIN,02_SNITCH_DAIN.png,HOAT,02_SNITCH_HOAT.png,DAIN,02_SNITCH_DAIN.png,,8,8
15,1712312740982,05/04/2024 10:25:40,1712316340982,1,05/04/2024 12:25:40,139619,19,task-88ng,,36767055,BLIND,10840538,,complete,,660fcfa3894c1ef463af2a5e,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1280x800,1280x631,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,Pass,,,,Melk-Hoat-Dain Testing,Melk-Hoat-Dain Testing,9,Testing01,Testing,hvzr65,1,response,15_BATBOGEYHEX_DAIN.png,3064.0000000476866,3048.5,3064.0000000476866,3064.0000000476866,3048.5,3064.0000000476866,1,3064.0000000476866,0,0,,Click Response,LeftOption,4,object-85,Testing01,2,_,,HDM,29,HDM_29,15_BATBOGEYHEX,,ASK,.png,15_BATBOGEYHEX_ASK.png,15_BATBOGEYHEX_DAIN.png,DAIN,,,,,,DAIN,15_BATBOGEYHEX_DAIN.png,HOAT,15_BATBOGEYHEX_HOAT.png,HOAT,15_BATBOGEYHEX_HOAT.png,,9,9
16,1712312744275,05/04/2024 10:25:44,1712316344275,1,05/04/2024 12:25:44,139619,19,task-88ng,,36767055,BLIND,10840538,,complete,,660fcfa3894c1ef463af2a5e,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1280x800,1280x631,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,Pass,,,,Melk-Hoat-Dain Testing,Melk-Hoat-Dain Testing,10,Testing01,Testing,hvzr65,1,response,05_QUIRRELL_HOAT.png,3308.300000000003,3298.600000000006,3308.300000000003,3308.300000000003,3298.600000000006,3308.300000000003,1,3308.300000000003,0,0,,Click Response,LeftOption,4,object-85,Testing01,2,_,,HDM,26,HDM_26,05_QUIRRELL,,ASK,.png,05_QUIRRELL_ASK.png,05_QUIRRELL_HOAT.png,HOAT,,,,,,HOAT,05_QUIRRELL_HOAT.png,MELK,05_QUIRRELL_MELK.png,MELK,05_QUIRRELL_MELK.png,,10,10
17,1712312748533,05/04/2024 10:25:48,1712316348533,1,05/04/2024 12:25:48,139619,19,task-88ng,,36767055,BLIND,10840538,,complete,,660fcfa3894c1ef463af2a5e,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1280x800,1280x631,,,0,Melk-Hoat-Dain B Testing,4,,,1e-3,Pass,,,,Melk-Hoat-Dain Testing,Melk-Hoat-Dain Testing,11,Testing01,Testing,hvzr65,1,response,16_PARSELTONGUE_MELK.png,4267.6000000953645,4264.800000000003,4267.6000000953645,4267.6000000953645,4264.800000000003,4267.6000000953645,1,4267.6000000953645,0,0,,Click Response,LeftOption,4,object-85,Testing01,2,_,,HDM,30,HDM_30,16_PARSELTONGUE,,ASK,.png,16_PARSELTONGUE_ASK.png,16_PARSELTONGUE_MELK.png,MELK,,,,,,MELK,16_PARSELTONGUE_MELK.png,DAIN,16_PARSELTONGUE_DAIN.png,DAIN,16_PARSELTONGUE_DAIN.png,,11,11
